ticker,time,sector,open,high,low,close,volume,MA20,MA50,RSI,Vol20,Vol60,return_30,BVPS (VND),Debt/Equity,EPS (VND),Financial Leverage,Fixed Asset-To-Equity,Market Capital (Bn VND),Net Profit Margin (%),Outstanding Share (Mil Shares),Owners' Equity/Charter Capital,P/B,P/Cash Flow,P/E,P/S,ROA (%),ROE (%)
VRE,2022-01-06,Real Estate,34.5,35.6,34.1,35.6,24897800,31.1125,30.672000000000004,80.89887640449439,8281130.0,8072321.666666667,0.1351378186727962,13419.8582671343,0.2364106391,10.673240111626786,1.236410639132239,0.0143245645216298,73623116484000.0,0.0308031320052581,2272318410.0,1.310920416504265,2.414332503,34.6676744258,33.9731051451,9.4669512312,0.0558496317,0.0719451043
ACB,2022-01-07,Banking,15.9,15.92,15.62,15.62,3323800,15.6625,15.6794,51.322751322751294,3551280.0,4941021.666666667,-0.0535953800697857,15723.261447206,10.2822501692,778.1848287369475,11.282250169218893,0.0858292394240428,88623896860000.0,0.4651277256044726,2701948075.0,0.8270639701371246,2.0860811932,3.461298556,9.1141274869,3.8890290041,0.0210856359,0.2489431803
BCM,2022-01-07,Real Estate,69.02,72.78,69.02,72.78,1093200,62.8685,56.1188,70.8904109589041,889320.0,667890.0,0.3296802950820138,14738.4181068068,1.9585654503,46.933137847343,2.95856545025106,0.076061451657075,70380000000000.0,0.0638125762868032,1035000000.0,1.5758165150285024,4.6137923017,92.9731048141,39.9472934025,11.0552612835,0.0368439782,0.1058245051
BID,2022-01-07,Banking,28.03,28.61,27.31,28.43,4367700,26.0125,25.444000000000003,75.77519379844965,2297005.0,2305213.333333333,0.0881952066564344,16373.8098332203,18.6083773067,404.8643585549939,19.6083773066604,0.1207010238514171,227127719338400.0,0.1678060537691297,5058523816.0,1.2250934222851284,2.7421840401,8.3391944441,22.7320462563,3.6268963764,0.0062400475,0.1201559249
CTG,2022-01-07,Banking,20.87,21.14,20.32,20.38,12412400,20.335,20.032,51.97044334975369,8811230.0,10805748.333333334,-0.0328214789112506,19761.9345502745,14.1442505574,511.8392942391656,15.144250557356834,0.1072282520375888,166038683540950.0,0.2491714282067536,4805750609.0,1.23087309705514,1.7483106177,-13.6962436378,10.0460008753,3.1704301,0.0117925428,0.1805922508
DGC,2022-01-07,Material,60.79,60.95,59.74,59.77,1010200,63.854000000000006,63.084,20.96247960848291,1162115.0,1438651.6666666667,-0.0818814043888012,28896.218432267,0.3267121017,2796.353453554155,1.32671210166332,0.3949367181154485,22103495043600.0,0.2271179706761291,171079683.0,1.3499852524824116,4.4711732887,13.3906325927,16.7424981777,2.8788005795,0.2107134432,0.2911319297
FPT,2022-01-07,Technology,47.26,47.56,47.26,47.41,1016800,48.0055,48.708400000000005,28.034682080924725,1167960.0,1769048.3333333333,-0.0682754659321599,18713.5715789493,1.3737729673,1239.421182415812,2.373772967343956,0.4154152536037004,79955300276900.0,0.1289188045180219,907551649.0,1.1930759173170489,4.7078132375,15.0130068526,19.8599175213,2.3782126916,0.0884844578,0.2039699037
GAS,2022-01-07,Oil & Gas,70.08,73.3,69.28,72.09,1777900,65.962,70.5334,67.04545454545456,930400.0,1333381.6666666667,0.0340020058722397,25683.6426776645,0.4587299489,1263.0610132866584,1.4587299488867522,0.372469030614228,204792650000000.0,0.1303697015826429,1913950000.0,2.0801570880221845,4.1660757137,27.7549736072,24.4051826428,2.7548195729,0.1199791172,0.1686508986
GVR,2022-01-07,Material,35.99,36.83,35.71,35.99,2825500,35.553,35.9988,52.0905923344948,3448715.0,3978595.0,0.0185086607198856,12293.7271078463,0.4856898189,310.1343247635,1.4856898188571104,0.6053985863752172,124400000000000.0,0.2016791385050033,4000000000.0,1.335533759910425,2.5297454325,19.6300023508,22.675880152,4.8312633228,0.0692107771,0.1047332777
HDB,2022-01-07,Banking,12.42,12.57,12.32,12.34,4097600,12.1335,11.995,54.96894409937888,5640670.0,6027731.666666667,-0.0703965320316204,13813.246209718,10.8330544711,711.1909919183747,11.833054471097633,0.0401765923264838,59460779496000.0,0.4328321056703572,2012209120.0,0.5847854566090457,2.1392509444,2.4833180312,10.5077005486,3.6948012104,0.0169543364,0.2073541074
HPG,2022-01-07,Material,26.43,26.49,26.17,26.26,16335300,26.5705,28.3366,42.20183486238534,17183985.0,23930101.666666668,-0.072692543750391,18810.1512526528,1.0710567152,2314.312086240419,2.0710567151995,0.8082597929804796,196808599064000.0,0.2676678112764233,4472922706.0,1.0986392956795843,2.3391624772,14.7464044353,6.2107155712,1.5052613368,0.2095297605,0.4467085831
LPB,2022-01-07,Banking,10.57,10.86,10.5,10.81,7848300,10.6445,10.8524,54.22222222222226,6821070.0,9624756.666666666,-0.0969067517160918,13424.1399786951,14.7591105545,508.2634111974536,15.759110554467872,0.0997560401523361,25455938525100.0,0.3012736663980978,1203590474.0,0.5408651228486255,1.5755199241,2.9443061581,9.4432484183,2.6551653579,0.0108078764,0.1766391281
MBB,2022-01-07,Banking,12.8,13.02,12.77,12.91,9526200,12.7685,12.92,55.17241379310345,7791435.0,10927223.333333334,-0.0774773034088235,14851.1729047475,8.4412795483,799.8725832185785,9.441279548271575,0.073946912142735,112971821132300.0,0.4638658495817622,3778321777.0,0.7305697537531779,2.0133089953,4.086990251,10.1580540843,3.271515453,0.0212995961,0.203137064
MSN,2022-01-07,Food & Beverage,128.96,131.94,127.39,127.39,1307500,135.616,128.9076,45.24590163934427,4263835.0,2213978.333333333,-0.020896398677805,18226.1598458811,2.8124490545,971.9799068810424,3.812449054530248,1.4511042285261262,167753979733200.0,0.0486111114053072,1180534692.0,2.128700220320209,7.796485996,41.5326174078,69.9152959937,1.941585864,0.0200908452,0.0837296916
MWG,2022-01-07,Retail,66.17,66.17,65.2,65.2,921200,64.97850000000001,65.1524,53.36134453781515,824495.0,1170345.0,-0.0678879668260207,26368.3691546762,1.6653151148,1101.7795976408208,2.665315114809318,0.4588917415929388,92739637699500.0,0.0322762712979412,712833495.0,1.2796730311033484,4.9339418466,35.5897237958,21.4292644759,0.8134094864,0.0855260386,0.2462212826
PLX,2022-01-07,Oil & Gas,49.07,49.77,48.9,49.42,1521100,47.54,48.5214,65.1646447140381,1199130.0,1948058.3333333333,-0.0299005731287417,19310.3497795239,1.2316301195,59.954016826649344,2.2316301194595094,0.5336850979076032,68611980690000.0,0.0022000421001684,1270592235.0,2.132658834225046,2.7964278543,-17.9520475239,21.1321973861,0.4543296977,0.0497088883,0.1200039597
SAB,2022-01-07,Food & Beverage,61.24,61.24,60.21,60.65,114100,59.0645,62.2204,63.26797385620915,147780.0,140071.66666666666,-0.0612354628083137,33100.9388427856,0.2596980158,692.309631951373,1.2596980158055584,0.2001696200488901,96833459086000.0,0.1036735725825572,641281186.0,1.759541854146178,4.5618041445,34.7859238982,25.2874102477,3.8372283115,0.1375563112,0.1758087958
SHB,2022-01-07,Banking,12.17,12.2,11.9,11.98,10968100,11.86,12.4408,49.09638554216869,10550415.0,14953348.333333334,-0.1216708494953933,13281.2466636378,15.1992933954,560.4510062697149,16.19929339540499,0.1702536180997666,54937596427800.0,0.376904947909443,2666873613.0,0.6242647653601597,1.5510592132,2.4639851666,9.8259291035,3.2638242089,0.0106800896,0.178072176
SSB,2022-01-07,Banking,24.98,24.98,23.84,24.21,2220900,23.839,22.577,64.11483253588514,2391065.0,2155365.0,0.0344571903538795,12528.1470448247,11.3252164826,467.92324376430895,12.325216482614035,0.0534818451962213,63487350000000.0,0.5475819318740248,1659800000.0,0.5636043585237258,3.0531250841,-266.8282733156,20.8358933641,9.6954162239,0.0132861623,0.1692336876
SSI,2022-01-07,Securities,31.16,31.65,30.86,31.1,13974400,31.0635,29.9056,46.558197747184,14848800.0,18636726.666666668,-0.0638348974466829,13342.8871144502,2.9413685908,695.3518793217452,3.94136859083843,0.0141253004739153,41553128907900.0,0.3907552671765347,982343473.0,0.5812551223357832,3.1702284249,-2.0241780459,17.822371356,6.7079750228,0.051052656,0.1856519358
STB,2022-01-07,Banking,32.7,32.95,31.95,31.95,28165900,29.4825,28.8,70.39106145251395,19678255.0,19511973.33333333,0.0415395184413234,17707.8647905776,13.8067230334,339.3394159461802,14.806723033434986,0.2454485339832421,63908812772400.0,0.193094655402852,1885215716.0,1.7707864790577632,1.9144035942,-5.6756331358,18.1825174761,3.529633387,0.0068183436,0.1107405104
TCB,2022-01-07,Banking,23.57,23.67,23.34,23.36,7832200,23.413,24.1354,47.38292011019282,8150540.0,14893956.666666666,-0.1043754415905467,24959.6489923137,5.1281746976,1235.4614821387645,6.128174697625796,0.0803988226841871,171157096402500.0,0.6433232594076164,3510914798.0,1.2472684503532003,1.9531524668,7.8556897456,9.8186642285,4.9354390142,0.0357192966,0.2134837729
TPB,2022-01-07,Banking,19.5,19.76,19.11,19.11,4150700,18.501,16.8768,59.80392156862743,5629710.0,4537191.666666667,0.1181755773689804,15652.9438830873,9.5144066451,701.6754507939927,10.51440664514464,0.0314350706183941,61530288755500.0,0.4731680219505685,1581755495.0,0.8925274565827425,2.4851555267,6.7074703125,12.3724572142,4.6680633178,0.0199149294,0.2310486605
VCB,2022-01-07,Banking,44.76,44.93,43.97,44.87,966200,43.804,43.3476,71.15384615384609,1180260.0,1049285.0,-0.038260213619719,23122.5947882687,11.6474501796,970.7583546884954,12.647450179614404,0.07466118902057,414568451619600.0,0.4405636600310361,4732516571.0,1.310807933145324,3.788502147,6.3786258507,19.6251624626,7.3720657931,0.0159551824,0.2039355727
VHM,2022-01-07,Real Estate,83.07,83.95,81.91,82.97,8240800,80.9245,80.5766,53.04408677396783,7640985.0,7094851.666666667,0.0176307077617245,26196.8185538685,0.8373312903,2564.5044959512616,1.8373312903181147,0.0496245407429748,335286296576000.0,0.5399951952263297,4354367488.0,2.91040355541601,2.9392882132,18.9668920822,8.5860704593,4.0302226473,0.1809159703,0.3827286684
VIB,2022-01-07,Banking,18.25,18.47,18.13,18.15,2216300,17.467,16.4584,58.77862595419846,2685315.0,2396171.6666666665,0.0341865737668227,14266.9213973655,11.8634324265,713.4262620981995,12.863432426525376,0.022633004865973,67406405896200.0,0.4136951175483838,1553142993.0,0.6509556941959419,3.04200176,11.3003187792,11.8410566023,4.8993202437,0.0213846275,0.2828457128
VIC,2022-01-07,Real Estate,53.2,53.2,51.1,51.1,3108800,49.7675,49.43200000000001,50.33557046979866,2768730.0,2831096.6666666665,0.0836368954996001,26130.4687018389,1.6391378045,-92.3301362201606,2.639137804518498,0.751022647511447,364920098456900.0,-0.0116678039368177,3805214791.0,2.12448764684139,3.6700451528,-54.6036918333,86.3491920799,2.8808761314,0.0101266096,0.0294091937
VJC,2022-01-07,Transportation,123.8,124.1,121.8,123.8,642900,124.255,126.11400000000002,55.11811023622044,744420.0,829226.6666666666,-0.0641345623358751,31233.1839389277,2.009619255,134.60124091310098,3.0096192549912653,0.047339195404125,67430611083000.0,0.0274702636683648,541611334.0,2.86144158834337,3.9861450002,-10.0831607069,55.5340608704,4.6059785149,0.0244064061,0.0750829819
VNM,2022-01-07,Food & Beverage,66.83,67.06,66.59,66.75,2553900,67.2555,68.29639999999999,46.060606060606055,1776780.0,2717723.333333333,-0.0266091087279644,14878.9730557395,0.5370593551,1399.9183595117263,1.5370593550728306,0.3854826889185954,174302284113000.0,0.18066923567826,2089955445.0,1.6208440144937637,5.6052255547,17.8827283813,16.5620465703,2.928223606,0.2057036036,0.3097758808
VPB,2022-01-07,Banking,20.62,20.65,20.32,20.32,11996200,20.355,21.168000000000003,55.52941176470588,15951780.0,14411398.333333334,-0.0938775148028289,14019.3157341243,6.6927588666,486.07196846998016,7.692758866601858,0.0276508666734218,147811990117750.0,0.2891026128169423,4445473387.0,0.7855192226976424,2.3717277384,7.5540707495,11.9959643211,3.3640627781,0.0274871559,0.2124621582
VRE,2022-01-07,Real Estate,35.95,37.0,34.75,34.75,16447000,31.327500000000004,30.747000000000003,71.82320441988949,8618630.0,8278195.0,0.1190428216594042,13419.8582671343,0.2364106391,10.673240111626786,1.236410639132239,0.0143245645216298,73623116484000.0,0.0308031320052581,2272318410.0,1.310920416504265,2.414332503,34.6676744258,33.9731051451,9.4669512312,0.0558496317,0.0719451043
ACB,2022-01-10,Banking,15.48,15.66,15.45,15.48,5693200,15.6535,15.6794,48.98989898989901,3599415.0,4986295.0,-0.0473125133649188,15723.261447206,10.2822501692,778.1848287369475,11.282250169218893,0.0858292394240428,88623896860000.0,0.4651277256044726,2701948075.0,0.8270639701371246,2.0860811932,3.461298556,9.1141274869,3.8890290041,0.0210856359,0.2489431803
BCM,2022-01-10,Real Estate,73.27,77.8,67.77,67.77,1151800,63.664,56.46,54.94652406417112,913825.0,685703.3333333334,0.2712422768489283,14738.4181068068,1.9585654503,46.933137847343,2.95856545025106,0.076061451657075,70380000000000.0,0.0638125762868032,1035000000.0,1.5758165150285024,4.6137923017,92.9731048141,39.9472934025,11.0552612835,0.0368439782,0.1058245051
BID,2022-01-10,Banking,28.43,29.23,28.14,28.18,3180600,26.1415,25.5312,74.61832061068702,2352805.0,2339808.333333333,0.077060407321897,16373.8098332203,18.6083773067,404.8643585549939,19.6083773066604,0.1207010238514171,227127719338400.0,0.1678060537691297,5058523816.0,1.2250934222851284,2.7421840401,8.3391944441,22.7320462563,3.6268963764,0.0062400475,0.1201559249
CTG,2022-01-10,Banking,20.44,20.65,20.29,20.44,8306400,20.352,20.0634,56.80628272251308,8931270.0,10806758.333333334,-0.0053671756067399,19761.9345502745,14.1442505574,511.8392942391656,15.144250557356834,0.1072282520375888,166038683540950.0,0.2491714282067536,4805750609.0,1.23087309705514,1.7483106177,-13.6962436378,10.0460008753,3.1704301,0.0117925428,0.1805922508
DGC,2022-01-10,Material,59.66,59.66,55.83,56.58,2039400,63.2415,63.03060000000001,19.02294596595118,1159970.0,1457433.3333333333,-0.1046179282370793,28896.218432267,0.3267121017,2796.353453554155,1.32671210166332,0.3949367181154485,22103495043600.0,0.2271179706761291,171079683.0,1.3499852524824116,4.4711732887,13.3906325927,16.7424981777,2.8788005795,0.2107134432,0.2911319297
FPT,2022-01-10,Technology,47.31,47.46,46.65,46.7,1882400,47.909,48.6588,25.064599483204034,1204080.0,1772046.6666666667,-0.0722708620228319,18713.5715789493,1.3737729673,1239.421182415812,2.373772967343956,0.4154152536037004,79955300276900.0,0.1289188045180219,907551649.0,1.1930759173170489,4.7078132375,15.0130068526,19.8599175213,2.3782126916,0.0884844578,0.2039699037
GAS,2022-01-10,Oil & Gas,72.09,72.09,68.4,68.4,1000600,66.143,70.2316,59.40646528881827,946560.0,1331731.6666666667,0.0,25683.6426776645,0.4587299489,1263.0610132866584,1.4587299488867522,0.372469030614228,204792650000000.0,0.1303697015826429,1913950000.0,2.0801570880221845,4.1660757137,27.7549736072,24.4051826428,2.7548195729,0.1199791172,0.1686508986
GVR,2022-01-10,Material,36.08,36.64,35.24,35.24,4463100,35.5625,35.9596,50.850340136054434,3561835.0,3993621.6666666665,0.0200637283494463,12293.7271078463,0.4856898189,310.1343247635,1.4856898188571104,0.6053985863752172,124400000000000.0,0.2016791385050033,4000000000.0,1.335533759910425,2.5297454325,19.6300023508,22.675880152,4.8312633228,0.0692107771,0.1047332777
HDB,2022-01-10,Banking,12.26,12.46,12.06,12.06,5767800,12.111,12.0304,50.0,5720960.0,6077326.666666667,-0.0572044787454084,13813.246209718,10.8330544711,711.1909919183747,11.833054471097633,0.0401765923264838,59460779496000.0,0.4328321056703572,2012209120.0,0.5847854566090457,2.1392509444,2.4833180312,10.5077005486,3.6948012104,0.0169543364,0.2073541074
HPG,2022-01-10,Material,26.29,26.75,26.09,26.17,17477500,26.546000000000003,28.2052,38.888888888888886,17086490.0,23912726.666666668,-0.0718673504004096,18810.1512526528,1.0710567152,2314.312086240419,2.0710567151995,0.8082597929804796,196808599064000.0,0.2676678112764233,4472922706.0,1.0986392956795843,2.3391624772,14.7464044353,6.2107155712,1.5052613368,0.2095297605,0.4467085831
LPB,2022-01-10,Banking,10.96,10.96,10.52,10.52,6118600,10.6505,10.860200000000004,50.0,6867410.0,9625508.333333334,-0.101169234993728,13424.1399786951,14.7591105545,508.2634111974536,15.759110554467872,0.0997560401523361,25455938525100.0,0.3012736663980978,1203590474.0,0.5408651228486255,1.5755199241,2.9443061581,9.4432484183,2.6551653579,0.0108078764,0.1766391281
MBB,2022-01-10,Banking,12.89,12.98,12.68,12.68,8933100,12.7625,12.9164,52.459016393442624,7921775.0,10939616.666666666,-0.0759089631853245,14851.1729047475,8.4412795483,799.8725832185785,9.441279548271575,0.073946912142735,112971821132300.0,0.4638658495817622,3778321777.0,0.7305697537531779,2.0133089953,4.086990251,10.1580540843,3.271515453,0.0212995961,0.203137064
MSN,2022-01-10,Food & Beverage,128.96,128.96,126.56,126.56,445400,135.597,128.94619999999998,36.50851140890981,4236285.0,2206541.6666666665,-0.0274331417801567,18226.1598458811,2.8124490545,971.9799068810424,3.812449054530248,1.4511042285261262,167753979733200.0,0.0486111114053072,1180534692.0,2.128700220320209,7.796485996,41.5326174078,69.9152959937,1.941585864,0.0200908452,0.0837296916
MWG,2022-01-10,Retail,65.2,65.2,64.0,64.0,927000,64.95200000000001,65.1678,50.0,835490.0,1172005.0,-0.0619472761352035,26368.3691546762,1.6653151148,1101.7795976408208,2.665315114809318,0.4588917415929388,92739637699500.0,0.0322762712979412,712833495.0,1.2796730311033484,4.9339418466,35.5897237958,21.4292644759,0.8134094864,0.0855260386,0.2462212826
PLX,2022-01-10,Oil & Gas,49.77,49.95,48.28,48.28,1504200,47.6145,48.53719999999999,65.1646447140381,1202310.0,1942628.3333333333,-0.0322016818660809,19310.3497795239,1.2316301195,59.954016826649344,2.2316301194595094,0.5336850979076032,68611980690000.0,0.0022000421001684,1270592235.0,2.132658834225046,2.7964278543,-17.9520475239,21.1321973861,0.4543296977,0.0497088883,0.1200039597
SAB,2022-01-10,Food & Beverage,61.0,61.0,59.81,60.17,195900,59.097,62.1694,62.532299741602095,150065.0,142455.0,-0.0397511205249586,33100.9388427856,0.2596980158,692.309631951373,1.2596980158055584,0.2001696200488901,96833459086000.0,0.1036735725825572,641281186.0,1.759541854146178,4.5618041445,34.7859238982,25.2874102477,3.8372283115,0.1375563112,0.1758087958
SHB,2022-01-10,Banking,12.04,12.17,11.55,11.55,8808000,11.8155,12.4266,45.7865168539326,10579130.0,14616121.666666666,-0.158224005214894,13281.2466636378,15.1992933954,560.4510062697149,16.19929339540499,0.1702536180997666,54937596427800.0,0.376904947909443,2666873613.0,0.6242647653601597,1.5510592132,2.4639851666,9.8259291035,3.2638242089,0.0106800896,0.178072176
SSB,2022-01-10,Banking,24.13,24.13,22.87,23.24,2225900,23.8715,22.6186,55.91098748261472,2416900.0,2132991.6666666665,-0.0012900453304899,12528.1470448247,11.3252164826,467.92324376430895,12.325216482614035,0.0534818451962213,63487350000000.0,0.5475819318740248,1659800000.0,0.5636043585237258,3.0531250841,-266.8282733156,20.8358933641,9.6954162239,0.0132861623,0.1692336876
SSI,2022-01-10,Securities,31.1,31.34,29.87,29.87,17471200,30.9595,30.0148,36.19489559164734,15023115.0,18821475.0,-0.076663411013763,13342.8871144502,2.9413685908,695.3518793217452,3.94136859083843,0.0141253004739153,41553128907900.0,0.3907552671765347,982343473.0,0.5812551223357832,3.1702284249,-2.0241780459,17.822371356,6.7079750228,0.051052656,0.1856519358
STB,2022-01-10,Banking,31.95,32.95,31.15,31.6,28376500,29.632500000000004,28.9,66.48044692737432,20602460.0,19671198.33333333,0.0240203702414696,17707.8647905776,13.8067230334,339.3394159461802,14.806723033434986,0.2454485339832421,63908812772400.0,0.193094655402852,1885215716.0,1.7707864790577632,1.9144035942,-5.6756331358,18.1825174761,3.529633387,0.0068183436,0.1107405104
TCB,2022-01-10,Banking,23.38,23.43,22.98,22.98,8771400,23.3765,24.1074,44.79166666666668,8213745.0,14840973.333333334,-0.1044462597331104,24959.6489923137,5.1281746976,1235.4614821387645,6.128174697625796,0.0803988226841871,171157096402500.0,0.6433232594076164,3510914798.0,1.2472684503532003,1.9531524668,7.8556897456,9.8186642285,4.9354390142,0.0357192966,0.2134837729
TPB,2022-01-10,Banking,19.11,19.55,18.85,18.85,4219100,18.546,16.9442,52.28658536585366,5431640.0,4471813.333333333,0.1392315790638672,15652.9438830873,9.5144066451,701.6754507939927,10.51440664514464,0.0314350706183941,61530288755500.0,0.4731680219505685,1581755495.0,0.8925274565827425,2.4851555267,6.7074703125,12.3724572142,4.6680633178,0.0199149294,0.2310486605
VCB,2022-01-10,Banking,44.81,44.93,44.14,44.7,1097000,43.8625,43.3884,62.34458259325043,1141050.0,1055376.6666666667,-0.0223435907241298,23122.5947882687,11.6474501796,970.7583546884954,12.647450179614404,0.07466118902057,414568451619600.0,0.4405636600310361,4732516571.0,1.310807933145324,3.788502147,6.3786258507,19.6251624626,7.3720657931,0.0159551824,0.2039355727
VHM,2022-01-10,Real Estate,83.07,84.92,82.2,82.97,9915000,81.143,80.5746,56.9069069069069,7920380.0,7172283.333333333,0.0248945131685833,26196.8185538685,0.8373312903,2564.5044959512616,1.8373312903181147,0.0496245407429748,335286296576000.0,0.5399951952263297,4354367488.0,2.91040355541601,2.9392882132,18.9668920822,8.5860704593,4.0302226473,0.1809159703,0.3827286684
VIB,2022-01-10,Banking,18.04,18.19,17.49,17.88,3785400,17.516,16.525199999999998,50.0,2765765.0,2438430.0,0.0112487125358706,14266.9213973655,11.8634324265,713.4262620981995,12.863432426525376,0.022633004865973,67406405896200.0,0.4136951175483838,1553142993.0,0.6509556941959419,3.04200176,11.3003187792,11.8410566023,4.8993202437,0.0213846275,0.2828457128
VIC,2022-01-10,Real Estate,51.25,52.75,51.1,51.15,2908500,49.7475,49.497,56.13382899628253,2760125.0,2853676.6666666665,0.0378531247795375,26130.4687018389,1.6391378045,-92.3301362201606,2.639137804518498,0.751022647511447,364920098456900.0,-0.0116678039368177,3805214791.0,2.12448764684139,3.6700451528,-54.6036918333,86.3491920799,2.8808761314,0.0101266096,0.0294091937
VJC,2022-01-10,Transportation,123.9,123.9,122.5,123.8,682900,124.21999999999998,125.95,56.91056910569105,744715.0,824241.6666666666,-0.0450135208890966,31233.1839389277,2.009619255,134.60124091310098,3.0096192549912653,0.047339195404125,67430611083000.0,0.0274702636683648,541611334.0,2.86144158834337,3.9861450002,-10.0831607069,55.5340608704,4.6059785149,0.0244064061,0.0750829819
VNM,2022-01-10,Food & Beverage,67.54,67.7,66.51,66.67,2146400,67.2085,68.20859999999999,45.328031809145145,1809850.0,2700063.333333333,-0.036956726879054,14878.9730557395,0.5370593551,1399.9183595117263,1.5370593550728306,0.3854826889185954,174302284113000.0,0.18066923567826,2089955445.0,1.6208440144937637,5.6052255547,17.8827283813,16.5620465703,2.928223606,0.2057036036,0.3097758808
